IdConta,Classe
30809,2.0
30810,2.0
30812,1.0
30814,1.0
30815,1.0
30817,1.0
30818,1.0
30820,2.0
30821,1.0
30822,2.0
30823,2.0
30824,1.0
30826,1.0
30827,1.0
30828,2.0
30830,1.0
30833,1.0
30834,2.0
30837,2.0
30838,1.0
30841,2.0
30843,2.0
30844,2.0
30845,2.0
30848,1.0
30852,2.0
30853,1.0
30854,1.0
30858,1.0
30859,1.0
30860,1.0
30861,1.0
30864,1.0
30865,1.0
30867,1.0
30872,1.0
30874,1.0
30875,2.0
30879,1.0
30880,1.0
30881,1.0
30887,1.0
30888,2.0
30891,1.0
30900,2.0
30902,1.0
30904,2.0
30905,1.0
30906,1.0
30909,1.0
30910,2.0
30913,2.0
30917,1.0
30919,1.0
30925,1.0
30926,2.0
30930,1.0
30931,2.0
30932,1.0
30933,1.0
30938,2.0
30939,1.0
30940,1.0
30943,1.0
30945,1.0
30947,1.0
30949,1.0
30950,1.0
30952,1.0
30953,1.0
30956,2.0
30959,1.0
30960,2.0
30961,1.0
30962,2.0
30963,1.0
30966,1.0
30967,2.0
30968,1.0
30969,1.0
30970,1.0
30971,1.0
30975,1.0
30976,1.0
30977,2.0
30978,1.0
30979,1.0
30980,1.0
30981,1.0
30983,1.0
30985,2.0
30990,2.0
30992,2.0
30993,2.0
30994,2.0
30997,2.0
30998,1.0
30999,1.0
31001,1.0
31002,2.0
31003,1.0
31004,2.0
31006,1.0
31007,1.0
31009,2.0
31010,2.0
31012,1.0
31014,1.0
31015,1.0
31016,1.0
31018,1.0
31019,2.0
31020,2.0
31021,1.0
31024,1.0
31025,1.0
31026,1.0
31030,2.0
31031,1.0
31033,1.0
31037,1.0
31040,1.0
31041,1.0
31042,1.0
31045,1.0
31046,2.0
31047,1.0
31051,1.0
31052,1.0
31054,1.0
31056,1.0
31057,2.0
31059,1.0
31060,1.0
31062,1.0
31064,1.0
31067,1.0
31068,2.0
31069,1.0
31071,2.0
31072,2.0
31074,1.0
31077,1.0
31078,2.0
31080,2.0
31082,1.0
31084,1.0
31086,2.0
31088,1.0
31090,1.0
31094,1.0
31095,1.0
31098,1.0
31099,1.0
31101,1.0
31107,1.0
31110,1.0
31114,1.0
31121,2.0
31122,2.0
31124,2.0
31126,2.0
31127,1.0
31130,2.0
31132,1.0
31135,1.0
31136,2.0
31139,1.0
31140,2.0
31141,2.0
31147,1.0
31148,1.0
31149,1.0
31151,2.0
31154,1.0
31156,1.0
31159,1.0
31161,1.0
31162,1.0
31164,2.0
31165,1.0
31166,2.0
31167,2.0
31168,1.0
31171,1.0
31176,1.0
31180,1.0
31181,1.0
31183,1.0
31187,1.0
31188,1.0
31190,1.0
31196,1.0
31199,1.0
31201,2.0
31204,1.0
31206,1.0
31212,1.0
31225,1.0
31230,1.0
31231,1.0
31232,2.0
31235,1.0
31236,2.0
31241,2.0
31244,1.0
31246,1.0
31248,1.0
31249,1.0
31254,1.0
31255,1.0
31257,2.0
31258,1.0
31261,1.0
31262,1.0
31264,1.0
31265,1.0
31266,1.0
31267,2.0
31268,1.0
31269,1.0
31272,2.0
31273,1.0
31274,1.0
31275,2.0
31276,1.0
31277,1.0
31279,1.0
31280,1.0
31281,1.0
31283,1.0
31284,2.0
31285,1.0
31286,1.0
31287,1.0
31288,1.0
31289,1.0
31291,2.0
31293,1.0
31295,2.0
31298,1.0
31300,1.0
31301,1.0
31302,1.0
31308,1.0
31312,1.0
31313,1.0
31315,1.0
31317,1.0
31318,1.0
31319,1.0
31322,1.0
31323,1.0
31324,1.0
31325,1.0
31327,2.0
31332,1.0
31333,2.0
31336,1.0
31337,1.0
31339,1.0
31345,1.0
31346,2.0
31347,2.0
31352,1.0
31353,1.0
31354,2.0
31355,1.0
31356,1.0
31358,1.0
31359,1.0
31361,1.0
31364,2.0
31365,1.0
31369,1.0
31373,2.0
31374,2.0
31377,1.0
31378,1.0
31380,1.0
31382,1.0
31383,1.0
31385,1.0
31386,1.0
31387,2.0
31388,1.0
31391,2.0
31393,1.0
31400,2.0
31401,2.0
31402,1.0
31404,1.0
31406,1.0
31408,2.0
31409,2.0
31412,2.0
31414,1.0
31415,1.0
31417,1.0
31418,1.0
31419,1.0
31420,1.0
31423,1.0
31426,2.0
31427,2.0
31428,1.0
31430,1.0
31432,1.0
31433,2.0
31434,2.0
31437,1.0
31439,1.0
31441,1.0
31443,1.0
31445,2.0
31447,1.0
31448,1.0
31451,2.0
31453,2.0
31454,1.0
31460,1.0
31461,2.0
31462,1.0
31463,2.0
31464,1.0
31465,2.0
31466,1.0
31471,1.0
31472,2.0
31475,2.0
31477,1.0
31479,1.0
31481,1.0
31482,2.0
31483,1.0
31489,1.0
31491,1.0
31493,1.0
31494,1.0
31500,1.0
31501,1.0
31502,1.0
31503,2.0
31504,1.0
31505,2.0
31507,1.0
31509,1.0
31510,1.0
31511,1.0
31512,1.0
31513,2.0
31516,1.0
31517,1.0
31520,2.0
31522,1.0
31523,1.0
31525,1.0
31531,2.0
31533,1.0
31535,2.0
31538,1.0
31543,1.0
31545,2.0
31546,1.0
31548,2.0
31550,1.0
31552,1.0
31553,1.0
31554,1.0
31555,1.0
31559,1.0
31560,2.0
31562,1.0
31563,1.0
31564,2.0
31565,1.0
31566,2.0
31567,2.0
31570,1.0
31571,1.0
31573,1.0
31574,1.0
31575,1.0
31579,1.0
31582,1.0
31585,1.0
31586,1.0
31589,1.0
31592,1.0
31596,2.0
31598,2.0
31599,1.0
31602,2.0
31606,1.0
31607,2.0
31608,1.0
31612,2.0
31614,1.0
31616,2.0
31617,1.0
31622,1.0
31623,1.0
31624,1.0
31625,1.0
31627,1.0
31629,2.0
31631,2.0
31632,1.0
31633,1.0
31634,2.0
31635,1.0
31636,1.0
31639,2.0
31641,1.0
31643,1.0
31644,1.0
31645,1.0
31647,1.0
31648,1.0
31649,2.0
31650,1.0
31651,2.0
31655,2.0
31657,1.0
31659,1.0
31660,2.0
31661,2.0
31667,1.0
31669,1.0
31670,1.0
31672,1.0
31673,1.0
31678,1.0
31684,1.0
31685,1.0
31688,1.0
31689,1.0
31690,1.0
31693,1.0
31694,1.0
31696,2.0
31698,1.0
31703,1.0
31704,1.0
31706,1.0
31707,1.0
31708,2.0
31711,2.0
31712,2.0
31713,1.0
31718,1.0
31720,1.0
31725,2.0
31728,2.0
31730,1.0
31731,1.0
31733,1.0
31742,1.0
31743,1.0
31745,1.0
31749,1.0
31751,1.0
31753,1.0
31755,1.0
31756,1.0
31758,1.0
31759,1.0
31760,1.0
31762,1.0
31764,1.0
31773,1.0
31777,1.0
31783,2.0
31788,2.0
31793,1.0
31794,2.0
31799,2.0
31800,1.0
31801,1.0
31803,1.0
31805,1.0
31808,1.0
31810,2.0
31813,1.0
31814,1.0
31815,1.0
31816,1.0
31817,1.0
31819,2.0
31820,1.0
31823,2.0
31824,1.0
31825,1.0
31826,1.0
31828,2.0
31829,1.0
31830,1.0
31831,2.0
31833,1.0
31834,1.0
31835,1.0
31836,1.0
31838,1.0
31840,1.0
31844,1.0
31846,1.0
31847,1.0
31855,2.0
31858,2.0
31859,1.0
31860,2.0
31861,1.0
31862,1.0
31864,1.0
31866,1.0
31867,1.0
31868,1.0
31869,1.0
31870,1.0
31874,1.0
31878,2.0
31882,2.0
31885,2.0
31888,1.0
31889,1.0
31891,2.0
31892,1.0
31893,1.0
31894,1.0
31896,1.0
31899,2.0
31903,1.0
31904,2.0
31905,1.0
31907,1.0
31908,1.0
31915,1.0
31916,1.0
31921,1.0
31924,1.0
31925,1.0
31926,1.0
31930,1.0
31933,2.0
31940,2.0
31941,2.0
31942,2.0
31946,1.0
31947,2.0
31948,2.0
31949,1.0
31950,1.0
31951,2.0
31955,1.0
31956,1.0
31958,1.0
31959,1.0
31960,1.0
31961,2.0
31962,1.0
31964,1.0
31966,2.0
31967,2.0
31969,1.0
31971,2.0
31973,1.0
31974,2.0
31976,1.0
31978,2.0
31981,1.0
31987,1.0
31988,2.0
31990,1.0
31996,2.0
31997,2.0
31998,1.0
31999,1.0
32001,1.0
32002,1.0
32004,1.0
32005,1.0
32006,1.0
32007,1.0
32008,1.0
32009,1.0
32011,1.0
32012,1.0
32013,2.0
32014,1.0
32015,2.0
32018,1.0
32021,2.0
32024,1.0
32025,1.0
32026,1.0
32031,2.0
32032,1.0
32033,1.0
32035,1.0
32036,1.0
32039,2.0
32046,1.0
32047,1.0
32049,1.0
32052,1.0
32061,1.0
32065,2.0
32066,1.0
32068,2.0
32069,2.0
32070,2.0
32075,2.0
32078,1.0
32079,1.0
32081,2.0
32085,1.0
32086,2.0
32090,2.0
32093,1.0
32096,2.0
32098,1.0
32099,1.0
32100,1.0
32105,1.0
32109,1.0
32112,2.0
32114,1.0
32124,2.0
32125,1.0
32126,1.0
32130,1.0
32132,2.0
32135,1.0
32139,1.0
32141,2.0
32144,1.0
32146,1.0
32148,2.0
32152,1.0
32156,2.0
32157,1.0
32160,1.0
32161,1.0
32162,1.0
32163,1.0
32165,1.0
32167,1.0
32169,1.0
32170,2.0
32171,1.0
32172,1.0
32174,1.0
32175,1.0
32176,1.0
32179,1.0
32181,1.0
32182,1.0
32183,2.0
32189,1.0
32190,1.0
32193,1.0
32194,2.0
32196,1.0
32197,1.0
32199,1.0
32200,1.0
32202,1.0
32204,1.0
32206,1.0
32208,1.0
32218,1.0
32221,1.0
32222,2.0
32225,1.0
32230,2.0
32231,2.0
32232,1.0
32234,2.0
32235,1.0
32236,2.0
32237,2.0
32238,1.0
32239,1.0
32242,1.0
32244,2.0
32245,1.0
32246,1.0
32247,1.0
32248,1.0
32250,1.0
32251,2.0
32252,1.0
32253,1.0
32254,1.0
32257,2.0
32259,1.0
32260,1.0
32261,2.0
32264,2.0
32268,1.0
32272,2.0
32273,2.0
32274,2.0
32277,1.0
32281,1.0
32283,1.0
32284,1.0
32287,1.0
32288,1.0
32290,1.0
32296,2.0
32298,1.0
32299,2.0
32300,1.0
32303,1.0
32304,1.0
32305,1.0
32308,1.0
32309,2.0
32310,1.0
32312,1.0
32317,1.0
32319,1.0
32324,1.0
32329,2.0
32330,2.0
32335,1.0
32336,1.0
32337,2.0
32342,1.0
32344,1.0
32345,2.0
32346,2.0
32348,1.0
32349,1.0
32350,1.0
32356,2.0
32357,2.0
32360,2.0
32366,1.0
32368,1.0
32369,1.0
32370,1.0
32371,1.0
32372,1.0
32377,1.0
32379,1.0
32380,1.0
32381,1.0
32383,1.0
32385,1.0
32390,1.0
32394,2.0
32395,1.0
32398,2.0
32399,1.0
32402,2.0
32403,1.0
32404,1.0
32406,1.0
32407,2.0
32408,1.0
32409,2.0
32415,2.0
32417,2.0
32420,1.0
32422,1.0
32427,1.0
32433,1.0
32435,1.0
32437,2.0
32440,1.0
32441,1.0
32442,1.0
32443,2.0
32444,1.0
32446,1.0
32447,1.0
32448,2.0
32449,1.0
32461,1.0
32462,2.0
32463,1.0
32467,1.0
32468,1.0
32469,1.0
32471,1.0
32472,1.0
32473,1.0
32476,1.0
32478,1.0
32480,1.0
32482,1.0
32485,1.0
32488,2.0
32492,1.0
32494,2.0
32497,1.0
32498,1.0
32499,1.0
32500,1.0
32501,1.0
32503,1.0
32504,2.0
32509,1.0
32510,1.0
32512,2.0
32513,2.0
32515,1.0
32518,2.0
32522,2.0
32525,2.0
32529,2.0
32531,1.0
32532,1.0
32535,1.0
32536,2.0
32538,1.0
32539,1.0
32540,1.0
32542,1.0
32545,1.0
32547,1.0
32550,2.0
32552,1.0
32555,1.0
32557,1.0
32559,2.0
32560,1.0
32561,1.0
32562,1.0
32563,1.0
32564,1.0
32566,1.0
32567,2.0
32568,1.0
32569,1.0
32570,1.0
32572,1.0
32573,1.0
32574,1.0
32577,2.0
32578,1.0
32581,2.0
32582,1.0
32583,1.0
32586,1.0
32588,2.0
32589,2.0
32593,2.0
32595,1.0
32599,1.0
32602,1.0
32603,1.0
32604,1.0
32607,1.0
32609,1.0
32610,1.0
32612,2.0
32613,1.0
32614,1.0
32615,2.0
32616,2.0
32619,1.0
32622,1.0
32623,1.0
32626,1.0
32628,2.0
32629,1.0
32631,2.0
32633,1.0
32635,1.0
32637,1.0
32639,1.0
32640,1.0
32641,1.0
32644,1.0
32645,1.0
32646,1.0
32650,1.0
32651,1.0
32652,1.0
32653,1.0
32654,1.0
32655,1.0
32658,1.0
32661,1.0
32664,2.0
32667,2.0
32668,1.0
32670,1.0
32672,1.0
32674,1.0
32675,1.0
32677,1.0
32678,2.0
32680,1.0
32681,2.0
32682,2.0
32683,1.0
32684,2.0
32686,1.0
32688,1.0
32690,2.0
32693,2.0
32695,1.0
32696,1.0
32698,1.0
32699,2.0
32700,2.0
32701,1.0
32703,1.0
32705,1.0
32706,1.0
32708,1.0
32709,1.0
32710,1.0
32711,1.0
32713,1.0
32714,1.0
32715,1.0
32717,1.0
32718,1.0
32719,1.0
32720,2.0
32721,1.0
32722,2.0
32726,2.0
32727,1.0
32729,1.0
32733,2.0
32734,1.0
32737,1.0
32739,2.0
32740,1.0
32747,2.0
32748,2.0
32749,1.0
32751,2.0
32752,1.0
32753,1.0
32759,2.0
32760,1.0
32765,1.0
32766,1.0
32767,1.0
32769,1.0
32770,2.0
32773,1.0
32775,2.0
32776,1.0
32777,1.0
32778,1.0
32780,1.0
32782,1.0
32788,1.0
32792,1.0
32793,1.0
32795,1.0
32797,1.0
32798,1.0
32799,1.0
32801,2.0
32803,1.0
32804,1.0
32808,1.0
32809,1.0
32810,2.0
32811,1.0
32814,1.0
32818,2.0
32820,1.0
32826,1.0
32827,1.0
32829,1.0
32830,1.0
32831,1.0
32833,1.0
32834,1.0
32839,1.0
32845,1.0
32848,1.0
32853,1.0
32854,1.0
32856,2.0
32859,1.0
32861,1.0
32862,1.0
32864,1.0
32865,1.0
32867,1.0
32868,1.0
32869,1.0
32870,1.0
32872,1.0
32873,1.0
32874,1.0
32876,2.0
32881,1.0
32883,1.0
32884,1.0
32885,1.0
32890,1.0
32892,1.0
32893,1.0
32894,1.0
32896,1.0
32898,2.0
32899,1.0
32903,1.0
32907,1.0
32908,1.0
32909,1.0
32911,1.0
32912,1.0
32913,1.0
32915,2.0
32916,1.0
32917,1.0
32920,1.0
32921,1.0
32922,1.0
32926,1.0
32930,1.0
32932,2.0
32936,1.0
32937,1.0
32938,1.0
32939,1.0
32940,2.0
32941,1.0
32943,1.0
32945,1.0
32946,1.0
32948,1.0
32949,1.0
32954,1.0
32955,1.0
32959,1.0
32962,1.0
32965,1.0
32966,1.0
32968,1.0
32969,1.0
32970,1.0
32971,1.0
32972,1.0
32974,2.0
32976,1.0
32977,1.0
32978,1.0
32987,2.0
32988,2.0
32992,1.0
32997,2.0
32998,1.0
32999,1.0
33000,1.0
33002,2.0
33003,2.0
33004,1.0
33005,1.0
33011,1.0
33012,1.0
33018,1.0
33020,1.0
33021,1.0
33023,1.0
33026,2.0
33029,1.0
33032,1.0
33033,1.0
33035,1.0
33037,2.0
33038,2.0
33039,1.0
33044,1.0
33047,1.0
33048,2.0
33051,1.0
33052,1.0
33053,1.0
33058,1.0
33061,2.0
33064,1.0
33065,2.0
33067,1.0
33069,2.0
33071,2.0
33072,1.0
33073,1.0
33075,1.0
33078,2.0
33081,2.0
33082,2.0
33086,1.0
33089,1.0
33090,1.0
33093,1.0
33095,2.0
33096,2.0
33099,2.0
33101,1.0
33103,1.0
33104,1.0
33105,1.0
33106,1.0
33107,1.0
33108,1.0
33109,2.0
33111,2.0
33114,1.0
33121,1.0
33122,1.0
33124,1.0
33125,1.0
33127,1.0
33128,2.0
33133,1.0
33135,2.0
33138,1.0
33139,2.0
33140,2.0
33142,1.0
33144,1.0
33148,1.0
33152,1.0
33153,1.0
33158,1.0
33159,1.0
33160,1.0
33161,1.0
33163,1.0
33164,1.0
33165,2.0
33167,1.0
33170,1.0
33173,1.0
33178,1.0
33179,1.0
33180,2.0
33181,2.0
33187,1.0
33189,1.0
33191,1.0
33193,1.0
33195,1.0
33196,1.0
33197,1.0
33201,1.0
33202,2.0
33203,2.0
33206,1.0
33207,1.0
33209,2.0
33213,2.0
33214,2.0
33215,2.0
33219,1.0
33220,1.0
33221,1.0
33222,1.0
33225,1.0
33227,1.0
33231,2.0
33233,1.0
33235,1.0
33236,1.0
33239,1.0
33242,1.0
33243,1.0
33244,1.0
33245,2.0
33248,1.0
33251,1.0
33253,1.0
33254,1.0
33259,1.0
33263,2.0
33264,2.0
33265,1.0
33269,1.0
33270,1.0
33273,2.0
33274,1.0
33275,1.0
33277,1.0
33283,1.0
33284,1.0
33288,1.0
33296,1.0
33298,1.0
33300,1.0
33301,1.0
33302,1.0
33304,2.0
33306,2.0
33307,1.0
33308,1.0
33309,1.0
33312,2.0
33314,1.0
33317,1.0
33321,1.0
33323,1.0
33326,2.0
33329,1.0
33330,1.0
33331,1.0
33332,1.0
33335,1.0
33337,2.0
33338,2.0
33339,1.0
33340,1.0
33342,2.0
33343,2.0
33345,1.0
33348,2.0
33351,1.0
33352,1.0
33355,2.0
33357,1.0
33359,1.0
33360,1.0
33361,2.0
33362,1.0
33363,2.0
33364,1.0
33365,1.0
33371,1.0
33372,1.0
33375,1.0
33379,1.0
33382,1.0
33384,2.0
33388,2.0
33389,1.0
33390,1.0
33392,1.0
33394,2.0
33395,2.0
33396,1.0
33398,1.0
33399,1.0
33400,1.0
33401,1.0
33405,2.0
33407,1.0
33409,1.0
33411,1.0
33414,1.0
33415,1.0
33416,1.0
33417,1.0
33418,2.0
33423,1.0
33425,1.0
33426,1.0
33427,1.0
33429,2.0
33432,1.0
33433,1.0
33436,2.0
33438,1.0
33441,1.0
33446,1.0
33448,1.0
33449,2.0
33452,1.0
33458,2.0
33461,1.0
33463,2.0
33468,1.0
33472,2.0
33473,1.0
33474,1.0
33476,1.0
33478,1.0
33482,1.0
33483,1.0
33484,1.0
33490,1.0
33492,1.0
33493,1.0
33496,1.0
33498,1.0
33499,1.0
33500,1.0
33501,1.0
33504,1.0
33505,2.0
33506,2.0
33509,1.0
33510,1.0
33511,2.0
33513,1.0
33515,2.0
33516,1.0
33517,2.0
33518,1.0
33519,1.0
33520,1.0
33522,1.0
33524,1.0
33525,1.0
33526,1.0
33528,1.0
33530,2.0
33531,1.0
33535,1.0
33537,2.0
33541,1.0
33543,2.0
33544,1.0
33545,1.0
33546,1.0
33548,1.0
33549,2.0
33551,2.0
33553,1.0
33557,1.0
33558,1.0
33564,1.0
33566,2.0
33567,1.0
33568,1.0
33570,1.0
33572,1.0
33573,1.0
33575,1.0
33577,1.0
33579,2.0
33580,1.0
33583,1.0
33584,2.0
33587,1.0
33588,1.0
33589,1.0
33592,1.0
33593,1.0
33594,1.0
33596,1.0
33597,1.0
33599,1.0
33600,2.0
33601,2.0
33604,1.0
33606,2.0
33610,1.0
33611,1.0
33612,1.0
33613,1.0
33615,1.0
33617,1.0
33622,1.0
33623,1.0
33628,1.0
33632,1.0
33633,1.0
33634,1.0
33636,1.0
33638,2.0
33639,1.0
33640,1.0
33642,2.0
33643,1.0
33644,1.0
33645,2.0
33646,1.0
33653,1.0
33655,2.0
33656,2.0
33659,1.0
33660,2.0
33664,1.0
33666,2.0
33668,1.0
33672,2.0
33674,1.0
33676,1.0
33677,1.0
33683,1.0
33685,1.0
33687,2.0
33688,2.0
33691,1.0
33692,1.0
33694,1.0
33700,1.0
33701,2.0
33703,1.0
33714,1.0
33718,1.0
33721,1.0
33722,1.0
33725,1.0
33728,1.0
33733,1.0
33734,1.0
33740,1.0
33746,2.0
33747,1.0
33749,2.0
33750,2.0
33753,2.0
33756,1.0
33757,2.0
33759,1.0
33760,1.0
33761,1.0
33762,1.0
33766,1.0
33767,1.0
33768,2.0
33770,2.0
33771,2.0
33772,2.0
33779,1.0
33780,1.0
33781,2.0
33785,1.0
33787,1.0
33788,1.0
33790,1.0
33792,1.0
33795,1.0
33796,1.0
33797,1.0
33798,1.0
33799,1.0
33800,2.0
33801,1.0
33804,1.0
33808,1.0
33812,1.0
33813,1.0
33815,1.0
33818,1.0
33820,1.0
33823,2.0
33824,1.0
33825,1.0
33828,2.0
33829,1.0
33831,1.0
33832,1.0
33833,1.0
33835,2.0
33838,2.0
33842,1.0
33846,1.0
33858,1.0
33859,1.0
33861,1.0
33866,2.0
33869,1.0
33870,1.0
33872,1.0
33873,1.0
33874,1.0
33877,1.0
33879,2.0
33880,1.0
33882,2.0
33885,1.0
33886,1.0
33888,1.0
33889,2.0
33891,1.0
33892,1.0
33894,1.0
33895,1.0
33897,2.0
33906,2.0
33907,2.0
33908,1.0
33909,1.0
33911,1.0
33917,1.0
33918,1.0
33919,1.0
33926,1.0
33927,1.0
33929,2.0
33933,2.0
33936,1.0
33937,1.0
33939,2.0
33941,1.0
33942,1.0
33943,1.0
33949,2.0
33950,1.0
33951,2.0
33957,1.0
33963,1.0
33967,1.0
33972,1.0
33975,1.0
33976,1.0
33977,2.0
33980,1.0
33981,1.0
33982,1.0
33983,1.0
33987,1.0
33991,1.0
33994,1.0
33995,1.0
34000,1.0
34003,2.0
34004,1.0
34005,1.0
34006,1.0
34007,1.0
34012,1.0
34014,1.0
34015,2.0
34016,1.0
34017,1.0
34019,1.0
34022,1.0
34025,1.0
34030,1.0
34038,1.0
34040,1.0
34044,1.0
34046,1.0
34047,1.0
34049,1.0
34050,1.0
34051,2.0
34052,2.0
34054,1.0
34058,1.0
34060,1.0
34069,1.0
34070,2.0
34072,2.0
34074,2.0
34080,1.0
34084,2.0
34090,1.0
34092,1.0
34097,2.0
34100,1.0
34103,2.0
34107,1.0
34109,1.0
34119,1.0
34122,1.0
34124,2.0
34127,1.0
34130,1.0
34133,1.0
34134,1.0
34136,2.0
34139,2.0
34142,1.0
34145,1.0
34146,1.0
34150,1.0
34154,2.0
34155,2.0
34156,1.0
34158,2.0
34163,1.0
34165,1.0
34168,1.0
34169,2.0
34170,2.0
34173,1.0
34174,1.0
34175,2.0
34176,2.0
34177,1.0
34178,1.0
34179,1.0
34180,1.0
34181,1.0
34182,1.0
34183,2.0
34188,1.0
34192,1.0
34193,1.0
34194,1.0
34195,1.0
34197,1.0
34198,1.0
34202,1.0
34205,1.0
34208,1.0
34211,2.0
34215,2.0
34216,1.0
34221,1.0
34225,1.0
34226,1.0
34227,1.0
34228,1.0
34235,1.0
34237,2.0
34238,1.0
34240,1.0
34241,1.0
34242,1.0
34244,1.0
34257,2.0
34258,1.0
34259,2.0
34260,2.0
34261,1.0
34263,1.0
34264,2.0
34265,1.0
34271,1.0
34272,1.0
34280,1.0
34282,1.0
34284,1.0
34285,1.0
34286,2.0
34287,2.0
34288,1.0
34289,1.0
34296,1.0
34297,2.0
34300,1.0
34305,1.0
34308,2.0
34309,1.0
34310,1.0
34311,1.0
34314,2.0
34315,2.0
34316,1.0
34320,2.0
34322,2.0
34323,1.0
34329,2.0
34332,1.0
34334,2.0
34335,1.0
34336,1.0
34338,1.0
34341,2.0
34343,1.0
34344,1.0
34345,2.0
34346,2.0
34348,2.0
34350,1.0
34351,1.0
34353,1.0
34354,1.0
34359,1.0
34360,1.0
34361,2.0
34363,1.0
34365,1.0
34367,1.0
34368,2.0
34369,2.0
34371,1.0
34373,1.0
34376,2.0
34377,1.0
34378,2.0
34382,1.0
34384,1.0
34386,1.0
34387,2.0
34390,1.0
34391,2.0
34392,2.0
34393,2.0
34401,1.0
34402,2.0
34403,2.0
34404,1.0
34407,1.0
34411,1.0
34413,1.0
34414,1.0
34418,2.0
34422,1.0
34428,2.0
34430,1.0
34431,1.0
34433,1.0
34434,1.0
34437,1.0
34438,2.0
34439,1.0
34440,1.0
34441,1.0
34443,1.0
34447,1.0
34450,2.0
34454,1.0
34455,2.0
34457,2.0
34458,1.0
34462,1.0
34464,1.0
34467,2.0
34475,2.0
34480,1.0
34481,1.0
34482,1.0
34484,2.0
34486,1.0
34488,1.0
34494,1.0
34500,2.0
34501,1.0
34504,2.0
34506,1.0
34507,1.0
34508,1.0
34509,1.0
34514,1.0
34516,1.0
34519,1.0
34523,1.0
34525,1.0
34533,1.0
34534,1.0
34538,1.0
34541,1.0
34545,1.0
34546,2.0
34547,1.0
34550,2.0
34551,1.0
34555,1.0
34558,2.0
34561,2.0
34563,2.0
34568,1.0
34570,1.0
34573,1.0
34575,1.0
34577,1.0
34578,1.0
34583,1.0
34584,1.0
34585,1.0
34589,1.0
34593,1.0
34602,1.0
34603,1.0
34607,1.0
34608,1.0
34610,1.0
34613,1.0
34616,1.0
34619,2.0
34620,2.0
34621,2.0
34623,1.0
34624,1.0
34625,2.0
34626,1.0
34627,2.0
34628,1.0
34629,1.0
34630,1.0
34632,1.0
34633,1.0
34635,1.0
34636,2.0
34638,1.0
34640,1.0
34645,1.0
34647,1.0
34648,1.0
34649,1.0
34650,2.0
34651,1.0
34652,2.0
34653,1.0
34654,1.0
34659,1.0
34660,1.0
34664,1.0
34667,2.0
34668,2.0
34669,1.0
34671,1.0
34672,1.0
34674,1.0
34682,2.0
34683,2.0
34687,1.0
34688,2.0
34689,2.0
34690,1.0
34691,2.0
34692,2.0
34695,1.0
34699,1.0
34701,1.0
34702,1.0
34704,1.0
34705,1.0
34708,1.0
34709,1.0
34710,1.0
34711,1.0
34712,1.0
34713,2.0
34715,1.0
34717,2.0
34718,1.0
34722,1.0
34723,2.0
34725,1.0
34727,1.0
34728,1.0
34730,1.0
34733,1.0
34735,2.0
34738,1.0
34739,1.0
34749,1.0
34752,1.0
34754,1.0
34756,1.0
34760,1.0
34762,2.0
34763,2.0
34768,1.0
34770,1.0
34778,1.0
34780,1.0
34781,1.0
34783,1.0
34785,1.0
34786,1.0
34793,1.0
34794,1.0
34795,2.0
34796,1.0
34797,2.0
34800,2.0
34801,1.0
34802,2.0
34804,1.0
34808,1.0
34810,2.0
34813,1.0
34817,1.0
34818,1.0
34819,1.0
34821,2.0
34822,1.0
34825,2.0
34826,1.0
34828,1.0
34829,2.0
34830,1.0
34831,2.0
34833,1.0
34837,1.0
34838,2.0
34842,1.0
34844,2.0
34847,1.0
34849,1.0
34851,1.0
34853,2.0
34854,2.0
34855,1.0
34858,1.0
34860,1.0
34861,1.0
34864,1.0
34865,2.0
34867,2.0
34868,1.0
34869,1.0
34871,1.0
34876,2.0
34878,1.0
34879,2.0
34880,1.0
34881,1.0
34882,1.0
34886,1.0
34890,1.0
34892,2.0
34893,1.0
34898,1.0
34901,1.0
34902,1.0
34903,2.0
34904,1.0
34905,1.0
34907,1.0
34911,2.0
34912,2.0
34917,2.0
34924,2.0
34925,1.0
34926,1.0
34927,1.0
34929,1.0
34931,1.0
34933,1.0
34936,1.0
34937,1.0
34939,2.0
34940,1.0
34941,1.0
34942,1.0
34944,1.0
34946,2.0
34948,1.0
34949,1.0
34951,1.0
34953,2.0
34955,1.0
34957,1.0
34958,1.0
34959,1.0
34961,2.0
34962,1.0
34963,1.0
34964,1.0
34967,1.0
34968,1.0
34970,1.0
34972,1.0
34973,1.0
34977,2.0
34979,1.0
34980,2.0
34982,1.0
34985,1.0
34987,1.0
34990,1.0
34991,1.0
34994,1.0
34997,1.0
34998,1.0
34999,1.0
35001,2.0
35003,1.0
35005,2.0
35006,1.0
35009,1.0
35011,1.0
35013,1.0
35014,1.0
35016,1.0
35020,2.0
35021,1.0
35022,2.0
35024,1.0
35026,1.0
35028,1.0
35030,1.0
35031,1.0
35032,1.0
35035,1.0
35037,1.0
35038,1.0
35039,1.0
35040,1.0
35045,1.0
35047,2.0
35050,2.0
35053,2.0
35056,2.0
35058,1.0
35060,1.0
35061,2.0
35063,2.0
35065,1.0
35067,1.0
35068,1.0
35070,2.0
35071,1.0
35072,2.0
35075,1.0
35081,2.0
35082,1.0
35086,2.0
35088,1.0
35093,2.0
35095,1.0
35096,1.0
35100,1.0
35102,1.0
35105,1.0
35106,1.0
